URL,Preparation,Utils
https://tasty.co/recipe/portobello-fajita-bowl-meal-prep,"1) Slice(0) the stem off of the peppers so that they will stand steadily when flipped upside down. Slice the peppers into quarters from the bottom to the top around the core and seeds. Slice each quarter into 1- inch( 2 ½ cm) thick slices. Transfer to a large bowl. 2) Add ½ teaspoon salt, ¼ teaspoon cumin, ½ teaspoon smoked paprika, 1 teaspoon chili powder, and ½ teaspoon red pepper flakes. Toss to coat the peppers evenly in the spices and set aside. 3) Remove the stems from the portobello mushrooms and slice into 1- inch- wide( 2 cm) pieces, then transfer a large bowl. 4) Add the remaining ½ teaspoon salt, ½ teaspoon chili powder, ½ teaspoon smoked paprika, ¼ teaspoon cumin, and ½ teaspoon red pepper flakes. Toss to coat the mushrooms evenly in the spices and set aside. 5) Thinly slice the onion. 6) Heat oil in a large cast- iron pan over medium- high heat. Add the onion and cook, stirring(1) occasionally, until translucent, about 3 minutes. Add the garlic and bell peppers, and cook for about 5 more minutes, stirring constantly until peppers are tender. Remove the pepper and onion mixture from the pan and set aside. 7) Add the mushrooms to the skillet and cook until the mushrooms are tender, stirring constantly, about 5 minutes 8) Divide the brown rice between 4 food storage containers. Top each container with pico de gallo, black beans, corn, cheddar cheese, the cooked bell peppers and onions, and the sliced portobello. Garnish with an avocado slice, a lime wedge, and cilantro. 9) Store in the refrigerator for up to 4 days. 10) Enjoy! ","['knife', 'wooden spoon']"
https://tasty.co/recipe/chocolate-peanut-butter-rice-crispy-bars,"1) In a microwave safe bowl, heat the natural peanut butter, honey, and vanilla extract for 1 minute. Mix well. 2) Add the brown rice cereal to the mixture and combine. 3) After well combined, pour into a greased or parchment lined baking dish and evenly spread. 4) Chill until solid. 5) In a microwave safe bowl, heat the dark chocolate and coconut oil. Mix well. 6) After the crispy mixture is solid, cut(0) into pieces. 7) Dip the bottoms of the bars into the dark chocolate. Drizzle remaining chocolate on top. 8) Chill again until solid. Store in the refrigerator in an airtight container. 9) Enjoy! ",['knife']
https://tasty.co/recipe/sheet-tray-fajitas-rice-bowl,"1) Preheat oven to 450˚F( 230˚C). 2) Place the rice in a sieve and rinse(0) under cold water to remove excess starch. 3) Transfer the rice to a small pot with salt and water and bring to a boil over high heat. Reduce to a simmer, put a lid on, and cook until water is absorbed, about 45 minutes. 4) In a bowl, add the skirt steak, red onion, bell pepper, lime juice, onion powder, chili powder, black pepper, and remaining salt and toss until well combined. 5) Transfer to a parchment paper- lined sheet tray and bake for 12 to 15 minutes. 6) Serve steak over rice and top with cilantro and lime wedges. 7) Enjoy! ",['plastic sieve']
https://tasty.co/recipe/thai-coconut-vegetable-curry,"1) Melt the coconut oil in a large, high- sided pan over medium heat. Add the onion and cook for 2 minutes, until just beginning to sweat. Add the jalapeño and garlic, and sauté for 1 minute, until just fragrant. Add the bell pepper and eggplant, and cook for 3 minutes, until the eggplant begins to soften. 2) Add the curry paste and brown sugar and stir(0) to coat the vegetables, making sure there are no large clumps of curry paste. Pour in the coconut milk and stir to combine until the milk is stained from the curry paste. Stir the in diced(1) tomatoes and chickpeas, and bring to a gentle simmer for 5 minutes. 3) Once the curry is simmering, add the spinach, half at a time, and stir until wilted. Remove the pan from the heat. 4) Garnish the curry with cilantro and serve over brown rice. 5) Nutrition 
 Calories: 212 
 Total fat: 7 grams 
 Sodium: 368 
 Total carbs: 34 grams 
 Dietary fiber: 8 grams 
 Sugars: 10 grams 
 Protein: 7 grams 6) Enjoy! ","['wooden spoon', 'knife']"
https://tasty.co/recipe/one-pan-miso-honey-salmon-for-two,"1) Preheat the oven to 400 ° F( 200 ° C) and line a baking sheet with parchment paper. 2) In a small bowl, combine the miso paste, honey, rice vinegar, garlic, ginger, and pepper. Whisk(0) until smooth. 3) Place the salmon fillets skin- side down in the center of the prepared baking sheet and brush(1) generously with the miso- honey sauce. 4) Lay the asparagus on one side of the salmon and the baby bok choy on the other side. Drizzle the vegetables with olive oil and season with salt and pepper. Rub the vegetables until evenly coated. 5) Bake for 10 - 12 minutes, or until the salmon is cooked to your liking. 6) Divide the vegetables and salmon between serving plates, with rice alongside if desired. Garnish the salmon with sesame seeds and serve immediately. 7) Enjoy! ","['whisk', 'brush']"
https://tasty.co/recipe/black-bean-corn-burgers,"1) In a large bowl, add black beans, rice, corn, seasonings, and egg. Using a potato masher, mash the ingredients until thoroughly mixed together. 2) Once mashed, add the bread crumbs and mix to combine. 3) Take a quarter of the mixture and shape it into a patty using your hands. Repeat with the remaining mixture to create four patties. 4) In a pan, heat a small amount of oil over medium heat. Add the patties and cook for 4 - 5 minutes, flip(0), top with a slice of pepper jack, and cook for another 4 - 5 minutes. 5) Place patties on buns, and top with sliced(1) tomato, red onion, avocado, and fresh salsa. 6) Enjoy! ","['spatula', 'knife']"
https://tasty.co/recipe/chicken-fried-rice,"1) In a large skillet heat oil over medium heat. Add garlic, onion, carrot, corn, and peas. Cook until carrots are tender, stirring(0) occasionally. 2) Add brown rice, chicken, egg, soy sauce, sesame oil, salt, and pepper to taste, and stir. Cook for another minute, or until everything is heated thoroughly. 3) Serve with a sprinkle of sesame seeds and green onion. 4) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/healthier-veggie-fried-rice,"1) Add the brown rice, vegetable broth, and diced(0) carrots to your Instant Pot. Stir(1) until combined. 2) Close the lid until you hear the beep. Tip: Closing the lid can be tricky. Have the pressure knob at 11 o’clock and turn right. 3) Turn pressure knob to“ Sealing”. Select Manual and reduce the time to 24 minutes. It will say“ On” in a few seconds. Note: the Instant Pot will need to warm up for 5 - 10 minutes. Steam will be released and a few minutes later, the time will start counting down. 4) Once the time goes off, carefully turn the pressure knob to“ Venting”. Let all of the stream release before opening the lid. 5) Stir the rice, then transfer from the pot into a medium sized bowl and set aside. 6) Select“ Saute” on the Instant Pot.   Once it says“ Hot”, add the oil. 7) When the oil is shimmering, add the onion. Cook for around 1 minute until slightly opaque. 8) Add the minced garlic, frozen peas, salt, and pepper. Mix until incorporated. 9) Add rice mixture and stir until everything is combined. 10) Make a well in the middle of the rice for the eggs. Pour the beaten(2) eggs into the well, stirring only the eggs until they are cooked. 11) Mix everything together. Top with scallions. 12) Enjoy! ","['knife', 'wooden spoon', 'whisk']"
https://tasty.co/recipe/meal-prep-chicken-burrito-bowls,"1) Heat the oil in a large skillet over medium- high heat. 2) Toss in the onion with a pinch of salt and sauté until the onions have softened, about 3 minutes. 3) Move the onions to the sides of the pan to create an open space in the middle. Add the cubed chicken into the center of the pan, season with salt and pepper, and sauté until the chicken has cooked almost all the way through. 4) Add the garlic and mix until fragrant, about 30 seconds. 5) Pour over salsa, black beans, and rice, and mix until everything in the pan is evenly combined. 6) Let the mixture simmer for 5 minutes or until the chicken is cooked through. 7) Divide the mixture equally into 4 - 6 bowls and sprinkle over some thinly sliced(0) green onions. 8) Enjoy! ",['knife']
https://tasty.co/recipe/one-pan-teriyaki-chicken-meal-prep,"1) Preheat the oven to 400º F( 200ºC). 2) In a medium saucepan over medium heat, whisk(0) together the soy sauce, water, garlic, cornstarch, and honey. Allow the sauce to begin bubbling, then stir(1) until sauce thickens. Remove from the heat. 3) Spoon a little of the teriyaki sauce onto the center of a large parchment- lined baking sheet. Lay the chicken on top of the sauce. Arrange the bell pepper, broccoli, green beans, and carrots out on either side of the chicken. 4) Season the vegetables and chicken with salt and pepper to taste. Coat everything well with teriyaki sauce, reserving some for later. 5) Bake for 20 minutes or until the chicken is cooked through and juices run clear. 6) Remove the pan from oven and let cool. Slice(2) the chicken into strips. 7) Distribute the chicken and vegetables evenly between 4 resealable containers filled with brown rice, separating vegetables for 4 different dishes, if desired. 8) Drizzle the remaining sauce over chicken and garnish with sesame seeds and green onion. 9) Refrigerate up to 4 days. 10) Enjoy! ","['whisk', 'wooden spoon', 'knife']"
https://tasty.co/recipe/cashew-chicken-stir-fry,"1) In a medium bowl, combine the soy sauce, hoisin sauce, rice vinegar, honey, sesame oil, ginger, and garlic. Set aside. 2) In a medium bowl, season the chicken with salt, pepper, and cornstarch. 3) Heat a 9.5 "" fry pan over medium- high heat and add sesame oil. 4) Add the chicken and cook for 5 - 6 minutes, or until the chicken begins to brown. 5) Remove chicken and set aside in a separate bowl. 6) Add the broccoli and bell peppers, and cook for 2 - 3 minutes. 7) Add the chicken, cashews and sauce. Stir(0) together and allow sauce to thicken. 8) Remove from heat and serve over brown rice. 9) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/ham-pineapple-fried-rice,"1) In a wok or deep skillet, heat up the oil over high heat and cook onion, garlic, carrots, bell peppers, and ham until onions are translucent and ham is slightly browned. Push all of the cooked ham and vegetables to the side of the pan. 2) Beat(0) the eggs and pour into the cleared half of the pan. Scramble the eggs and mix with the rest of the vegetables. 3) Add rice, soy sauce, pepper, and pineapple. Mix well and let the rice cook until slightly crispy. 4) Enjoy! ",['whisk']
https://tasty.co/recipe/weekday-meal-prep-chicken-burrito-bowls,"1) Preheat oven to 400˚F( 200˚C). 2) Line a baking sheet with foil. 3) Place the chicken, peppers, and onions onto the baking sheet and drizzle with oil. 4) Sprinkle the taco seasoning evenly over both sides of the chicken breasts. 5) Sprinkle salt and pepper on the bell peppers and onions, tossing to coat. 6) Top each chicken breast with a generous pour of salsa. 7) Bake in a preheated oven for 25 minutes. 8) Rest chicken for 10 minutes, before slicing(0) into strips. 9) Add a base of brown rice to 4 food storage containers. Top each with a scoop of black beans, corn, additional salsa, cheddar cheese, cooked bell peppers, and onions, and sliced chicken. Garnish with fresh cilantro and a lime wedge. 10) Store in the refrigerator( and enjoy any extras immediately). Can be kept refrigerated for up to 4 days. 11) Enjoy! ",['knife']
https://tasty.co/recipe/vegetarian-grain-bowl-meal-prep,"1) Preheat the oven to 425˚F( 220˚C). Line 2 baking sheets with parchment paper. 2) On 1 baking sheet, season the vegetables and chickpeas for the Roasted Chickpea & Veggie Brown Rice Bowl with olive oil, salt, pepper, and paprika. 3) On the other baking sheet, season the vegetables for the Roasted Veggie Quinoa Bowl   with olive oil, salt, pepper, garlic powder, and onion powder. 4) Bake for 15 -20 minutes, or until the vegetables are roasted to your liking. 5) Fill 2 glass storage bowls with 1 cup cooked brown rice each. Fill 2 more glass storage bowls with 1 cup cooked quinoa each. 6) Fill the brown rice bowls with the roasted chickpea and vegetables. Fill the quinoa bowls with the other roasted vegetables. 7) Mix the cilantro- lime dressing ingredients and split the dressing between 2 small glass containers. Store in the refrigerator with the roasted vegetable and chickpea bowls for up to 4 days. 8) Mix the soy- maple dressing ingredients and split the dressing between 2 small glass containers. Store in the refrigerator with the roasted vegetable quinoa bowls for up to 4 days. 9) To serve, remove the containers with the dressing and heat the bowls in the microwave for 1 minute. Pour the dressing on top and mix everything together. 10) Enjoy! ",[]
